total_evidence_count,official_evidence_count,corroborated_evidence_count,self_declared_count,accepted_official_count,accepted_corroborated_count,disputed_count,rejected_count,biometric_match_present,government_record_present,verified_ngo_record_present,family_confirmation_present,verified_family_links_count,documents_verified_count,documents_rejected_count,external_confirmed_matches,weighted_evidence_sum,days_in_system,identity_score
4,0,3,1,0,3,1,0,0,0,0,1,0,2,0,1,1.4999999999999998,357,35.8
6,1,1,4,1,1,0,0,0,0,1,1,0,1,0,1,3.1500000000000004,270,50.6
6,1,3,2,1,3,0,0,1,0,0,1,2,0,0,0,2.85,256,72.2
3,2,1,0,2,1,0,1,1,0,1,1,0,1,0,2,3.4,266,67.2
4,2,1,1,2,1,0,0,0,1,1,0,0,0,0,1,2.4000000000000004,321,59.5
2,1,1,0,1,1,0,0,0,0,1,1,2,0,0,2,3.2499999999999996,120,52.3
3,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0.2500000000000001,37,0.0
2,2,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1.0499999999999998,156,5.1
7,2,1,4,2,1,0,0,0,1,1,1,0,1,0,2,4.5,159,85.7
1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0.19999999999999996,55,0.0
2,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,2.8000000000000003,190,55.2
6,1,1,4,1,0,0,1,0,0,1,1,1,0,1,2,3.2999999999999994,58,47.0
4,1,1,2,1,1,0,0,0,1,0,1,0,0,1,1,2.45,112,51.4
5,2,1,2,2,1,0,1,1,0,1,0,0,1,0,0,2.1999999999999997,13,50.7
4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1.2000000000000002,74,15.7
6,0,2,4,0,2,0,0,0,0,0,1,0,1,0,0,1.8499999999999999,230,35.1
3,3,0,0,3,0,0,0,1,1,1,0,0,0,0,2,3.6,24,83.1
2,1,0,1,1,0,0,0,0,1,0,0,0,2,0,1,2.2500000000000004,211,53.5
2,2,0,0,2,0,0,1,0,1,1,0,0,2,0,2,3.0,330,63.0
3,1,1,1,1,1,0,1,0,1,0,1,2,1,0,2,3.5000000000000004,207,59.7
3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1.5,162,27.3
7,2,1,4,1,1,1,1,1,0,1,0,2,0,1,0,2.4999999999999996,95,47.1
2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1.45,53,26.1
1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.55,137,0.0
3,0,3,0,0,3,0,2,0,0,0,1,2,1,1,0,1.1500000000000001,25,21.6
5,0,1,4,0,1,0,1,0,0,0,0,1,1,0,1,1.65,40,23.7
4,1,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1.25,135,17.3
8,3,2,3,3,1,0,2,1,1,1,1,0,0,0,0,3.3,314,68.1
2,1,1,0,1,1,0,0,0,1,0,1,0,2,0,0,2.3,14,52.4
5,2,0,3,2,0,0,0,1,0,1,0,0,1,1,2,3.65,202,75.7
3,2,1,0,2,1,0,0,1,0,1,1,1,1,0,0,3.25,236,62.2
8,2,2,4,1,2,1,0,1,0,1,1,0,1,0,0,3.1000000000000005,286,52.1
7,3,1,3,3,1,0,0,1,1,1,1,2,2,0,0,5.5,78,100.0
3,1,0,2,1,0,0,1,0,0,1,0,2,0,0,0,1.6999999999999997,66,20.7
3,1,2,0,1,2,0,0,0,0,1,0,1,0,0,1,1.7,65,51.1
4,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1.3,227,37.1
2,0,2,0,0,2,0,0,0,0,0,1,1,0,0,1,1.55,265,35.6
2,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1.9499999999999997,308,29.2
2,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,2.45,16,48.3
3,0,2,1,0,2,0,0,0,0,0,1,2,2,0,0,2.4000000000000004,350,46.0
4,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1.15,12,14.7
4,0,0,4,0,0,1,2,0,0,0,0,1,1,0,0,0.30000000000000004,283,0.0
8,1,3,4,1,2,0,0,0,1,0,1,1,0,0,0,2.8,150,71.6
5,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,2.15,225,30.0
1,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,2.0500000000000003,349,41.5
5,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1.9000000000000001,300,30.4
5,1,2,2,1,1,0,0,0,1,0,1,0,2,0,0,2.6999999999999997,287,60.5
2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1.15,43,22.6
8,2,2,4,2,2,0,1,0,1,1,1,0,2,0,0,3.6,237,67.5
5,2,1,2,2,0,0,0,0,1,1,0,0,1,1,0,2.5,60,61.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45,209,6.2
8,2,2,4,2,2,0,0,0,1,1,0,1,1,0,1,3.75,130,83.3
6,1,1,4,1,1,0,2,0,0,1,1,0,0,0,2,2.55,263,31.8
4,1,1,2,0,1,2,1,0,0,1,0,0,2,1,0,0.49999999999999967,118,0.0
5,2,0,3,2,0,0,1,0,1,1,0,1,2,0,0,3.0999999999999996,324,55.2
2,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,2.45,350,43.6
2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.050000000000000044,174,0.0
2,2,0,0,2,0,0,0,0,1,1,0,1,0,0,0,2.15,286,41.3
7,1,2,4,1,2,0,0,0,0,1,1,1,1,0,0,3.0999999999999996,152,57.6
2,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1.7999999999999998,119,44.6
7,2,3,2,2,3,0,0,0,1,1,1,1,2,1,0,3.9499999999999997,343,92.6
3,1,2,0,1,2,0,0,1,0,0,1,0,1,0,0,2.0,246,55.1
7,1,2,4,0,1,1,0,1,0,0,1,0,0,0,0,1.9000000000000001,207,42.4
5,2,1,2,2,1,0,0,1,1,0,0,1,0,0,0,2.65,362,67.4
6,1,1,4,1,1,0,2,0,0,1,1,2,1,0,0,2.8,52,37.1
5,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,1.2999999999999998,76,16.5
6,0,2,4,0,2,0,0,0,0,0,0,0,1,0,2,2.05,170,50.2
4,1,1,2,1,1,0,0,0,0,1,1,0,0,0,2,2.8499999999999996,231,43.4
4,1,1,2,1,0,0,0,0,0,1,1,0,1,1,0,2.3,277,41.1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,62,2.9
2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0.35,243,21.2
6,1,1,4,1,1,0,0,0,1,0,1,0,0,0,0,2.4000000000000004,44,39.8
5,1,1,3,1,0,0,1,1,0,0,1,2,0,0,0,2.7,166,41.7
3,0,2,1,0,2,0,0,0,0,0,1,1,2,0,0,2.0,187,39.1
6,1,1,4,1,1,0,0,0,1,0,0,1,0,0,1,2.55,53,52.7
2,1,1,0,1,0,0,0,0,0,1,0,1,2,0,1,2.4,333,53.4
3,0,3,0,0,3,0,0,0,0,0,1,0,1,1,2,1.9499999999999997,292,49.1
5,2,0,3,2,0,0,0,0,1,1,0,0,1,0,0,2.7,269,54.3
6,2,0,4,2,0,0,1,0,1,1,0,1,1,0,1,3.4,26,55.5
3,2,0,1,2,0,0,1,1,0,1,0,1,2,0,1,3.1999999999999997,4,66.1
5,1,1,3,1,1,0,0,0,0,1,0,0,0,0,2,2.35,188,49.8
7,1,2,4,0,2,1,1,0,0,1,1,0,1,0,0,1.8000000000000003,286,17.3
3,2,1,0,2,1,0,0,1,1,0,0,1,0,0,0,2.25,39,69.6
4,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,1.5,48,27.9
6,1,2,3,1,2,0,0,1,0,0,1,1,0,0,0,2.65,75,59.1
5,2,1,2,2,1,0,1,0,1,1,0,0,2,0,0,2.5,315,54.8
5,1,0,4,1,0,0,1,1,0,0,0,1,0,0,1,2.25,283,38.5
3,1,0,2,1,0,0,0,0,1,0,0,3,1,0,1,3.3000000000000003,161,66.0
4,1,1,2,1,1,0,0,0,1,0,1,2,1,0,0,3.1500000000000004,120,56.4
3,1,1,1,1,1,0,0,0,0,1,1,2,1,0,0,2.9,294,44.1
6,1,1,4,1,1,0,0,0,0,1,1,1,0,0,0,2.75,106,38.1
4,1,1,2,1,1,0,0,1,0,0,1,1,2,0,1,3.6,49,71.5
5,1,3,1,1,2,0,0,0,1,0,1,3,0,0,0,3.0000000000000004,200,68.0
4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1.2000000000000002,198,12.1
5,2,1,2,2,0,0,0,0,1,1,0,3,2,0,1,4.500000000000001,221,94.7
7,2,1,4,2,1,0,1,1,1,0,0,0,1,1,0,2.65,83,63.8
2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1.6,229,25.0
5,1,1,3,1,1,0,0,0,0,1,1,0,1,1,1,2.95,348,49.2
6,1,2,3,1,2,0,0,0,0,1,1,2,2,0,0,3.65,150,70.1
7,3,2,2,3,2,0,0,1,1,1,1,1,1,0,1,5.000000000000001,61,100.0
8,3,1,4,2,1,1,0,1,1,1,1,0,0,0,0,3.6500000000000004,211,69.3
3,0,2,1,0,2,0,0,0,0,0,1,1,1,0,1,2.1,225,45.1
7,2,3,2,2,3,0,0,1,1,0,1,0,2,0,0,3.65,215,98.3
6,0,2,4,0,2,0,0,0,0,0,1,3,1,0,0,3.05,23,57.3
4,2,2,0,2,1,0,0,0,1,1,1,2,0,0,1,3.7,172,71.5
6,1,1,4,1,1,0,0,0,1,0,0,1,1,0,1,2.9000000000000004,233,57.0
4,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1.9499999999999997,308,27.9
4,1,0,3,1,0,0,0,0,1,0,0,0,1,0,0,1.85,293,40.7
2,1,0,1,0,0,1,0,0,0,1,0,2,0,0,0,1.2999999999999998,24,13.3
4,2,2,0,2,2,0,0,1,0,1,1,0,1,0,0,2.85,251,73.2
4,2,2,0,2,2,0,0,1,0,1,1,1,0,0,0,2.9,154,67.9
2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1.25,347,38.2
6,0,2,4,0,2,0,0,0,0,0,1,1,1,0,0,2.25,313,44.9
3,2,1,0,2,1,0,0,1,0,1,1,2,2,1,0,4.0,258,81.0
6,1,1,4,0,1,1,0,0,0,1,0,1,0,0,0,1.4999999999999998,353,17.3
3,2,1,0,2,1,0,2,0,1,1,1,0,0,0,0,1.7500000000000002,137,21.4
7,2,1,4,2,0,0,0,1,0,1,1,1,0,0,0,3.7,142,70.7
2,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0.10000000000000009,306,0.0
6,0,2,4,0,1,0,0,0,0,0,1,2,1,0,1,3.1000000000000005,256,54.4
5,1,1,3,1,1,0,0,1,0,0,1,0,1,0,0,2.6,260,53.8
6,1,3,2,1,3,0,0,1,0,0,1,1,0,0,0,2.4499999999999997,35,68.5
3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1.9500000000000002,285,37.3
1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1.2000000000000002,235,21.4
4,2,0,2,2,0,0,2,1,0,1,0,0,0,0,0,1.4999999999999998,167,27.3
5,1,1,3,0,0,1,0,0,1,0,0,1,1,0,0,1.7,35,28.4
5,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,1.95,212,26.9
6,1,1,4,1,0,0,0,0,0,1,0,1,2,0,0,2.75,167,49.1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1.15,311,20.2
7,2,2,3,2,2,0,1,0,1,1,1,0,2,0,0,3.4000000000000004,93,65.2
7,1,2,4,1,2,0,2,0,0,1,1,0,0,0,1,2.0999999999999996,271,18.0
3,1,2,0,1,2,0,0,0,1,0,1,2,0,1,0,2.4000000000000004,87,52.0
2,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,2.3,261,38.2
9,3,2,4,3,2,0,1,1,1,1,1,1,0,0,0,4.250000000000001,169,91.3
1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1.8,95,34.5
4,1,2,1,1,2,0,2,0,0,1,1,2,1,1,0,2.2,98,27.4
8,2,2,4,2,2,0,0,0,1,1,1,0,1,0,1,4.050000000000001,117,78.4
6,2,2,2,2,2,0,0,1,1,0,1,1,2,0,0,4.05,195,99.2
2,1,1,0,1,1,0,0,1,0,0,1,2,0,0,0,2.45,341,51.8
4,1,1,2,1,1,0,1,0,0,1,1,0,1,0,0,1.9499999999999997,357,26.8
5,1,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2.25,165,42.0
7,3,2,2,3,2,0,0,1,1,1,0,3,2,0,1,5.450000000000001,45,100.0
5,1,0,4,1,0,0,0,0,0,1,0,1,2,0,0,2.75,272,45.6
5,1,0,4,1,0,0,0,0,1,0,0,1,2,0,0,2.8,324,55.6
4,2,1,1,2,1,0,2,0,1,1,0,1,1,0,0,2.0,82,34.5
4,0,1,3,0,1,0,0,0,0,0,0,1,0,0,1,1.4500000000000002,305,27.9
6,1,2,3,0,2,1,0,1,0,0,1,2,2,0,0,3.2,257,63.3
2,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0.75,212,25.9
3,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0.6000000000000001,41,0.0
6,1,1,4,0,1,1,2,0,0,1,1,0,0,0,0,1.0999999999999996,63,0.0
6,1,2,3,1,2,0,0,0,1,0,0,0,1,0,1,2.3,132,63.3
5,2,1,2,2,0,0,0,0,1,1,1,1,0,0,1,3.7,137,69.5
5,1,1,3,0,0,2,0,0,1,0,1,1,1,0,0,1.85,259,21.4
6,1,3,2,1,3,0,0,1,0,0,1,1,2,0,0,3.15,136,79.9
6,1,1,4,1,1,0,1,0,0,1,1,1,2,1,0,3.099999999999999,292,41.0
5,2,1,2,1,1,1,0,1,0,1,0,0,1,0,0,1.9999999999999998,67,47.1
6,1,1,4,0,1,2,1,0,0,1,0,0,1,0,0,0.5499999999999999,106,0.0
4,2,1,1,2,1,0,1,0,1,1,1,0,0,0,2,3.2,257,57.6
6,3,1,2,3,1,0,1,1,1,1,1,1,1,0,2,5.100000000000001,53,98.7
6,1,1,4,1,1,0,1,0,1,0,1,1,1,1,1,3.2500000000000004,145,55.4
5,1,2,2,1,2,0,0,0,1,0,0,1,0,0,0,1.7000000000000002,171,58.0
5,0,1,4,0,1,0,0,0,0,0,1,1,2,1,0,2.6,307,43.9
3,0,2,1,0,2,0,2,0,0,0,1,0,1,0,0,0.5499999999999998,301,3.7
3,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0.8499999999999999,131,13.8
6,1,1,4,1,1,0,1,0,0,1,0,0,1,0,0,1.65,361,33.3
5,2,1,2,2,1,0,1,1,1,0,1,3,0,0,0,3.8000000000000003,43,73.2
8,2,2,4,2,2,0,0,0,1,1,0,3,1,0,1,4.550000000000001,104,92.8
6,1,1,4,0,1,1,0,0,0,1,1,2,1,0,0,2.95,186,39.9
3,2,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1.7500000000000002,145,28.9
3,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1.6000000000000003,278,24.8
5,0,1,4,0,1,1,0,0,0,0,0,2,2,0,0,1.7499999999999998,279,25.2
3,2,0,1,2,0,0,0,1,0,1,0,1,0,0,0,2.4,109,58.0
5,1,0,4,1,0,0,0,1,0,0,0,3,1,0,2,4.2,255,76.0
4,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1.9499999999999997,222,26.3
5,2,2,1,2,2,0,0,1,0,1,1,2,0,0,1,3.95,37,80.1
0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0.9,161,8.8
3,0,2,1,0,2,0,1,0,0,0,1,2,2,0,0,2.0500000000000003,232,42.7
2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1.75,148,42.1
7,3,0,4,3,0,0,0,1,1,1,0,0,1,0,0,3.8500000000000005,203,82.9
2,1,0,1,1,0,0,0,0,0,1,0,3,1,0,2,3.5000000000000004,242,61.4
2,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1.9,262,34.7
1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2.6,185,46.5
6,1,1,4,1,1,0,1,0,0,1,1,1,1,0,0,2.7499999999999996,295,36.8
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.25,161,29.0
1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1.6,325,38.3
6,0,2,4,0,2,0,0,0,0,0,1,3,0,1,0,2.7,31,48.5
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1.2,169,29.1
2,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1.0,72,32.7
3,2,1,0,1,0,1,0,0,1,1,1,1,1,0,0,2.6500000000000004,221,45.3
5,1,1,3,1,1,0,0,0,1,0,0,2,1,0,0,2.6500000000000004,264,65.3
5,0,2,3,0,2,0,0,0,0,0,1,2,1,0,0,2.45,321,41.6
5,1,1,3,1,1,0,0,0,0,1,0,1,0,1,0,1.85,207,42.1
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.0499999999999998,83,22.1
4,1,1,2,1,1,0,0,0,0,1,0,0,0,0,2,2.15,202,42.8
1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.44999999999999996,354,0.0
5,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0,2.1,63,38.1
7,2,1,4,2,1,0,1,1,1,0,1,0,2,0,0,3.6999999999999997,318,74.4
3,1,1,1,1,1,0,1,0,0,1,0,2,0,0,0,1.5,320,25.1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.9,32,0.0
5,0,2,3,0,2,0,0,0,0,0,1,2,1,0,0,2.45,6,44.5
5,2,0,3,2,0,0,2,1,0,1,0,0,0,0,1,2.1500000000000004,246,26.6
4,0,2,2,0,2,1,0,0,0,0,1,1,0,0,0,0.95,93,13.8
2,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1.2000000000000002,170,24.7
5,1,2,2,1,2,0,0,0,1,0,0,2,0,0,0,2.1,69,49.1
3,1,0,2,1,0,0,0,0,0,1,0,2,2,0,1,3.1999999999999997,52,53.6
2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,2.0500000000000003,91,42.4
3,1,1,1,1,1,0,2,1,0,0,0,0,1,0,1,1.2499999999999998,330,28.0
5,0,3,2,0,3,2,0,0,0,0,1,2,1,1,0,1.15,88,6.9
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.8,39,25.8
7,1,3,3,0,3,2,1,0,1,0,1,0,0,0,0,0.7500000000000001,212,5.6
5,2,2,1,2,2,0,1,1,0,1,1,0,0,0,1,2.8000000000000003,73,59.2
4,1,1,2,1,1,0,0,0,1,0,1,2,0,0,0,2.8000000000000003,86,46.5
3,2,1,0,2,1,0,0,1,0,1,0,0,0,0,0,1.7999999999999998,96,50.1
2,1,0,1,1,0,0,0,0,0,1,0,1,2,0,1,2.6,140,45.8
5,2,0,3,2,0,0,0,0,1,1,0,2,0,0,0,3.15,2,53.8
6,2,0,4,2,0,0,0,1,0,1,0,0,0,0,0,2.5999999999999996,111,53.7
7,0,3,4,0,3,0,1,0,0,0,1,1,2,1,0,2.25,52,43.0
3,2,1,0,2,1,0,0,1,1,0,0,0,2,1,1,3.0,197,84.3
7,2,1,4,2,0,0,0,1,0,1,0,1,1,0,0,3.3499999999999996,163,72.2
3,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1.7499999999999998,158,31.6
4,1,2,1,1,2,0,0,1,0,0,1,2,1,0,0,3.0000000000000004,185,69.6
4,3,0,1,3,0,0,0,1,1,1,0,0,2,0,0,3.6000000000000005,89,81.1
5,1,2,2,0,1,1,0,0,0,1,0,1,1,0,1,1.9000000000000001,128,38.6
6,1,1,4,1,1,0,0,1,0,0,0,1,0,0,0,2.1500000000000004,355,55.6
5,3,1,1,3,0,0,0,1,1,1,1,0,0,0,0,3.6000000000000005,58,81.8
4,2,1,1,2,1,0,0,0,1,1,1,2,1,0,0,3.8000000000000003,21,67.4
1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0.7499999999999998,140,16.4
5,2,1,2,2,1,0,0,0,1,1,0,1,0,0,1,3.0,27,67.2
5,2,1,2,2,1,0,2,1,0,1,1,2,1,0,0,3.3499999999999996,148,53.4
2,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1.8499999999999999,90,29.7
4,1,1,2,1,0,0,0,0,0,1,0,3,0,0,0,2.45,114,46.5
4,1,1,2,1,1,0,0,1,0,0,1,3,2,0,0,3.9499999999999997,165,76.0
5,1,3,1,1,3,0,0,0,1,0,1,0,1,0,1,2.6000000000000005,82,63.1
4,1,1,2,1,1,0,0,0,1,0,1,0,0,0,0,2.0,342,35.6
6,2,3,1,2,3,0,0,0,1,1,1,1,1,0,1,3.8500000000000005,27,93.4
6,2,1,3,2,1,0,2,1,0,1,1,0,1,0,2,3.6499999999999995,279,63.6
7,2,2,3,2,1,0,0,1,0,1,1,0,1,0,0,3.45,333,74.6
6,2,1,3,1,0,1,0,1,1,0,0,1,1,0,0,2.6500000000000004,260,60.6
3,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,2.1,235,36.2
4,1,0,3,1,0,0,0,0,1,0,0,1,2,0,2,3.5,333,66.7
3,1,0,2,1,0,0,0,0,0,1,0,0,0,0,2,2.15,282,33.6
5,1,1,3,1,1,0,0,1,0,0,1,2,0,1,1,3.5000000000000004,125,59.7
7,1,2,4,1,1,0,0,1,0,0,1,1,1,0,0,3.2,183,62.2
6,3,2,1,3,2,0,0,1,1,1,1,3,0,0,2,5.700000000000001,253,100.0
7,1,2,4,0,2,1,0,1,0,0,1,0,0,0,0,1.9000000000000001,327,33.7
3,2,0,1,2,0,0,0,0,1,1,0,2,0,0,0,2.75,240,52.3
5,1,1,3,1,0,0,0,0,0,1,1,2,0,0,0,2.9499999999999997,52,47.6
2,0,0,2,0,0,0,2,0,0,0,0,3,2,0,0,1.6000000000000003,90,14.6
2,0,1,1,0,1,1,0,0,0,0,1,2,1,0,0,1.5000000000000002,65,10.9
7,1,3,3,1,3,0,0,1,0,0,1,1,1,0,0,3.0,344,76.4
8,1,3,4,1,3,0,0,0,0,1,1,0,1,0,0,2.7,14,58.1
6,1,2,3,1,2,0,1,0,0,1,0,1,1,0,0,1.85,304,39.5
5,1,2,2,1,2,0,0,0,1,0,1,3,1,0,0,3.5500000000000003,249,74.0
3,1,1,1,0,1,1,2,0,0,1,1,0,1,0,0,0.8500000000000001,312,0.0
5,2,2,1,2,2,0,1,0,1,1,1,0,0,0,1,2.7500000000000004,88,59.8
2,2,0,0,2,0,0,0,0,1,1,0,1,1,0,0,2.5,329,51.0
4,2,2,0,2,2,0,0,1,1,0,1,0,2,0,1,3.7,295,93.4
2,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0.8500000000000001,2,28.7
3,1,1,1,1,0,0,0,0,0,1,1,2,0,0,0,2.55,184,34.2
6,1,2,3,0,2,1,0,0,0,1,1,0,1,0,0,1.95,300,31.3
6,0,3,3,0,3,0,0,0,0,0,1,3,0,0,1,2.95,121,62.1
4,1,1,2,1,0,0,0,0,1,0,0,0,2,0,2,2.9,2,69.6
4,1,2,1,1,2,0,2,0,0,1,1,0,0,0,0,1.0499999999999998,333,11.5
5,1,2,2,1,1,0,0,0,1,0,1,2,0,0,0,2.8000000000000003,131,53.2
6,1,1,4,1,1,0,0,0,0,1,1,2,0,0,0,3.1499999999999995,284,47.9
8,2,3,3,2,3,0,0,0,1,1,1,1,0,0,2,4.35,6,96.5
7,1,2,4,0,2,1,0,0,0,1,1,0,1,0,1,2.6000000000000005,212,43.6
6,1,1,4,1,1,0,0,0,1,0,1,0,0,0,0,2.4000000000000004,113,42.7
3,1,2,0,1,2,0,0,1,0,0,1,2,0,0,0,2.45,155,60.5
5,0,1,4,0,1,0,0,0,0,0,1,1,1,0,0,2.25,109,40.5
4,1,2,1,1,2,0,0,1,0,0,1,0,1,0,0,2.2,204,60.2
7,2,3,2,2,3,0,0,1,1,0,1,0,2,0,0,3.65,286,93.9
4,2,2,0,0,1,2,1,0,1,1,1,3,1,0,1,3.0,107,40.1
7,2,2,3,2,2,0,1,0,1,1,1,0,0,0,0,2.7,168,57.2
5,2,0,3,2,0,0,0,1,0,1,0,1,1,0,0,3.15,148,63.5
8,3,1,4,3,1,0,1,1,1,1,0,1,0,0,1,4.000000000000001,96,81.7
4,2,1,1,1,1,1,0,0,1,1,0,1,1,1,0,2.1500000000000004,222,45.3
2,1,1,0,1,1,0,0,1,0,0,0,0,1,0,2,2.1999999999999997,170,56.9
5,2,0,3,2,0,0,0,0,1,1,0,2,0,1,0,3.15,198,61.5
8,2,2,4,2,1,0,0,1,1,0,1,3,0,0,0,4.55,184,90.4
3,0,2,1,0,2,0,0,0,0,0,1,1,2,0,0,2.0,17,44.9
3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.1,114,35.3
2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1.3,105,14.9
5,1,3,1,1,3,0,1,1,0,0,1,1,2,0,1,3.0500000000000003,116,74.0
5,2,3,0,2,3,0,2,0,1,1,1,0,1,0,2,3.0,132,65.7
8,1,3,4,1,3,0,0,0,1,0,1,2,1,0,0,3.5500000000000007,321,78.6
7,1,2,4,1,2,0,0,0,0,1,1,0,0,1,0,2.3499999999999996,282,41.9
5,1,1,3,0,0,2,0,0,1,0,0,2,2,0,1,2.3500000000000005,227,34.2
5,2,2,1,1,1,1,0,0,1,1,0,0,1,0,0,1.7500000000000002,153,45.9
6,2,1,3,2,1,0,0,0,1,1,1,0,0,0,1,3.5000000000000004,273,59.6
4,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1.65,333,36.5
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7,188,8.5
3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1.05,6,28.3
4,1,3,0,0,3,1,0,0,1,0,1,0,0,0,0,1.05,81,35.1
2,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1.1,234,23.9
8,2,2,4,2,2,0,1,0,1,1,1,0,0,1,2,3.8000000000000003,189,70.9
2,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1.9000000000000001,227,43.2
2,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,2.45,274,50.5
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.30000000000000004,260,0.0
2,0,1,1,0,0,0,2,0,0,0,1,2,0,1,0,1.0,96,0.7
6,0,2,4,0,2,2,1,0,0,0,1,0,0,0,1,0.4999999999999999,300,0.0
5,2,1,2,2,1,0,0,0,1,1,0,1,1,1,0,2.9,140,62.9
2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1.25,264,26.3
8,2,3,3,0,3,2,0,0,1,1,1,1,1,0,1,3.15,95,58.0
2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.55,203,17.1
7,2,1,4,1,1,1,0,0,1,1,1,0,1,0,0,3.0500000000000007,111,46.6
3,0,2,1,0,2,0,0,0,0,0,1,2,0,0,0,1.7,96,31.6
5,1,0,4,1,0,0,1,0,1,0,0,2,0,0,1,2.6,307,37.7
2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.65,331,19.7
6,1,1,4,0,1,1,0,0,1,0,0,1,1,0,0,1.9000000000000001,35,37.4
4,0,0,4,0,0,0,0,0,0,0,0,1,2,0,1,2.35,72,41.4
7,1,2,4,0,2,1,0,1,0,0,1,0,1,0,0,2.25,37,41.9
7,1,2,4,1,2,0,0,0,1,0,0,1,0,0,2,3.0,130,75.8
